,book_to_market,market_cap,beta,discr_r
2020-11-30,-0.7817453559786974,120451301.60005376,1.1524147850132294,0.6625000250000002
2020-11-30,0.4891683015986841,39410862.1215,0.08527231911798805,0.1515151515151516
2020-11-30,1.0741845695467136,24135675814.575,1.1023553072461296,0.12773346496896587
2020-11-30,0.23918508947020028,247091566.5845161,0.6904424774673197,-0.029780571633533315
2020-11-30,0.19565602172026542,1550841690.0320137,0.6885527059075167,-0.10035422962354701
2020-11-30,0.1934977657077182,274229337.532,0.4332096440814214,0.37614678899082565
2020-11-30,0.7092355055289313,569180336.0,1.6257256562650686,0.768633540372671
2020-11-30,0.7179312748206417,829701422.6156946,0.9783987349058618,0.0653635231076295
2020-11-30,0.8748076206001019,2404048238.232,1.0100394330452402,0.2128449076730372
2020-11-30,1.0669125567899715,2147094592.5874698,1.235848934947451,0.12400636718494296
2020-11-30,-18.462984797496844,7726638417.021822,2.2241565108075987,0.3452993469750343
2020-11-30,0.2948378629513109,6002958220.01375,0.7929009793075616,-0.04126145321312813
2020-11-30,0.05110075487789598,4902710923.128,1.5422413594850533,0.13213486533015906
2020-11-30,0.33800317144214687,1425403898.110605,1.4974821917141636,0.013393450819474628
2020-11-30,-0.011810603385773022,4267972608.5305,0.19167644297401198,0.9112425049309669
2020-11-30,0.47977347980317014,7831042108.2525,1.1449525439290673,0.21695446395796103
2020-11-30,0.48911393587066143,387726482.2229747,0.7958303941297853,0.223251021916121
2020-11-30,174.1641330218313,950592149.3135026,0.689551557333493,0.4620816410879782
2020-11-30,1.0002246629562603,75242078.02637492,1.4503541084017137,0.3755657072069838
2020-11-30,0.11962314643732756,324509548.34714997,1.1258654804012218,0.33454261727297885
2020-11-30,1.3183900584567974,149379674.7068817,0.89621617803656,0.16542678112265086
2020-11-30,0.4087633972625334,17821091131.439125,0.7958322013078607,0.18706780399124323
2020-11-30,0.9358471410715768,32094211.5,0.8384835496040874,-0.27272727272727293
2020-11-30,19.148981936656433,1465760793.431374,0.16575032323708888,0.419197538735667
2020-11-30,0.6532834042757611,29011000483.20995,1.154224793488013,0.11664295472148511
2020-11-30,2.1354150172690183,55794013.152569994,0.2692691852954634,0.09582383845690012
2020-11-30,1.1888004986457876,302375664.1409785,0.5257460804645344,0.066082771907358
2020-11-30,-6.352999906791956,52129594554.75221,0.29229642431933234,0.01173407852529218
2020-11-30,1.036755600349514,174542688.5260697,1.4283847267049996,0.0534845858430375
2020-11-30,0.7451168429737097,2171603839.88268,1.9531930167378655,0.36082489261016804
2020-11-30,0.7438127708010547,16570286620.8936,1.4445309248180613,0.40721847783444476
2020-11-30,1.3888272711775815,97911179.98596838,0.3818517887475544,0.30478074373184527
2020-11-30,0.09181679786747805,313677591.6,0.8275047495943593,0.057416267942583366
2020-11-30,0.021817210325532098,3802940386.018303,1.0709625840368298,0.04386946249591306
2020-11-30,2.2293479601720785,156839532.935,1.3619695442733968,0.3964601769911502
2020-11-30,0.17195469723676546,3481190334.0,0.8281663294223481,0.1138081973736571
2020-11-30,0.2962755596837351,3007833760.2400002,1.3554425295075623,0.6837073981712383
2020-11-30,1.387687891318993,127451603.92503,1.0907432863179425,0.09285709752869442
2020-11-30,0.23760154409702783,127948058.53736,1.171980269269886,0.37727910238429163
2020-11-30,1.5274354627989266,150730589.36262938,1.2821458896999411,0.16961726218189233
2020-11-30,0.10283724405360006,1031239424.696203,1.1872313465811943,0.2535702979300001
2020-11-30,0.1667847980354425,15019487585.7598,0.6577741849249515,0.06772980959716635
2020-11-30,23.754810237991023,5117477.0,0.25107168727803414,0.18181818181818166
2020-11-30,-0.876289999685886,210308158.37632737,1.4052132484952837,0.7324616535419131
2020-11-30,0.4581642857778398,1692543383.8442998,1.5026841660882204,0.1198003356092423
2020-11-30,0.3403157966422487,46084714.259100005,0.8076616158761392,0.1287988422575974
2020-11-30,1.3070345065478775,524434522.30704796,0.8838747910224167,0.04361716751620737
2020-11-30,0.14801953850048089,33673934649.74,0.8783829670785526,0.1450681875077946
2020-11-30,0.04888238756483667,42987352322.70556,0.7812667113974869,0.1849973829210012
2020-11-30,1.0244459534641084,156631720.32678157,0.8253251341614618,0.23717344903469795
2020-11-30,0.4253010392842381,975320437.81344,1.0026950462561453,0.10202598895483339
2020-11-30,0.24047841207391768,576800877.7379732,1.1459003518087378,0.06603548334263065
2020-11-30,0.3645279221381896,1867930928.9009998,0.917120178397699,0.08457337921122776
2020-11-30,0.728365166139962,1849591788.788,1.34810724225425,0.5831873905429072
2020-11-30,0.5163702506313914,24883629.305314668,0.2989702195476448,0.060605996535606055
2020-11-30,0.10723837565152076,2995844256.9119697,0.9835073088213202,0.016722426898388543
2020-11-30,1.2210386308601167,537461587.0,1.6001926325675444,1.1618865519439145
2020-11-30,0.6484551865003934,3217563095.4567747,0.9603271640492995,0.0734608891267663
2020-11-30,0.45743609913937044,114502742014.51529,1.166606687701504,0.15963414922782992
2020-11-30,1.4717818375682195,97847992.63428,0.8743562188362544,0.3888887261846501
2020-11-30,-0.21354319026186727,18772191.213287942,0.7870496945660395,0.11566018423746183
2020-11-30,2.3118942528184485,5313054970.057515,1.5943754889248418,0.5564071314639603
2020-11-30,1.0928596397101735,8876194.147499999,0.07933033885848378,0.18045112781954886
2020-11-30,1.538757626018804,278571034.45500004,0.47863259249567386,1.1578947368421049
2020-11-30,1.0211915362395674,165358017.18216,1.488257671700154,0.2519214611433247
2020-11-30,1.2866441891980145,5164669060.226345,1.892281158477121,0.27847058854791307
2020-11-30,0.24261149410542865,8511458700.10607,0.9665327204930387,0.12468969449815792
2020-11-30,0.41726849079173434,3061094987.2400002,1.4878534818481366,0.09416763276290774
2020-11-30,0.9606701622772457,963668067.6991456,0.9538572857143371,0.163062095737446
2020-11-30,0.17688899304445932,533208968.7954849,0.6786680434895487,0.08450704226474781
2020-11-30,0.025476913502461944,23856532391.484093,0.7162578485445817,0.4554826211869414
2020-11-30,0.1888567007821146,32359925400.0,1.2104679618640692,0.09740892265731516
2020-11-30,1.4626278494837248,21125635.594499998,0.09638067155912214,0.03647058823529403
2020-11-30,0.0949527397582524,8779856550.0,0.7301881027252896,-0.037802776933212434
2020-11-30,2.759237340360714,721782664.156146,0.6038017047093038,-0.0500334099627866
2020-11-30,0.07894069944479903,881566245.4375,1.6179066241170879,0.46010274654847816
2020-11-30,0.30128819815051583,16496483701.12444,0.9182719941109649,0.12204160900372152
2020-11-30,0.6667121313273572,378984043.5,1.1317490024881836,0.04022191400832176
2020-11-30,0.28243268916631675,3280319993.3,1.065726284053324,0.365777008593563
2020-11-30,0.686751845363299,385300114.344,1.4294780229290083,0.17905918057663128
2020-11-30,184.98211859506443,172296383.19208,1.4519509755485405,0.11695897703898206
2020-11-30,0.35083855538367315,41748170.6273,0.7416610870128955,0.13523131672597866
2020-11-30,0.0362387326175158,21646961.294,0.0428929992487231,0.057926829268292845
2020-11-30,1.368411715039935,3865899289.0699997,1.0156561585682893,0.17381125481431092
2020-11-30,1.2117550473279646,59769806.771565,0.3587485768214645,0.2880103359173125
2020-11-30,-0.3076120606292163,3181560394.515916,0.49310881937633144,0.18142115198804465
2020-11-30,3.8656991990557232,113970563.36206529,0.9426546222878563,0.07716071567962457
2020-11-30,0.18692280511257447,385517962.44,1.0258417784615153,0.031098825155494225
2020-11-30,5.321560458039242,3822892831.6650057,0.6017856959405762,0.1328912583035211
2020-11-30,0.4898077503247931,2240760903.8328,1.4086454054733804,0.2784908626050109
2020-11-30,0.5628533144531886,464638927.74064,1.5864210352118613,0.36215341796454825
2020-11-30,0.3303892548111504,29596072923.870003,0.8347296474442487,0.023311407970583176
2020-11-30,0.5358296437081875,736422758.460208,1.1658314550768463,0.3443267851964942
2020-11-30,0.8925655945384475,527819540.0,1.047798921927468,0.06666666666666687
2020-11-30,0.21692525516158473,41536791342.395004,0.323245535531651,0.009540626789927176
2020-11-30,0.04941517201611489,3547475626.491225,0.8275446595558709,-0.0169655641379306
2020-11-30,0.8928926687574096,473663184.8625523,1.056139533544309,0.1675426939550777
2020-11-30,1.0070896684809827,71068070.1875,1.0461708316388523,0.0625
2020-11-30,0.10837091513804449,7477536544.902194,1.273487687862064,0.04468186741149904
2020-11-30,0.6761082102979662,163235088.973605,1.0360234076575954,-0.03594082452431291
2020-11-30,0.06369096091037958,3585450899.439872,0.18709997524373978,0.061310771346137605
2020-11-30,0.9500989127864055,22409047500.0,1.2379598760401371,0.32845188284518834
2020-11-30,0.526818552471555,1584593970.95185,1.1898497086931124,0.2461140284218417
2020-11-30,1.2224273606082507,475654400.60107785,0.6687344750257018,0.06048575897854547
2020-11-30,0.48604599730441134,255822550.11419597,1.2280797340013079,0.29889305796688115
2020-11-30,0.6363818363193119,1000638380.8905001,1.0770471046716081,0.32747866210393295
2020-11-30,0.38805581666487426,42978047.05081765,0.9516024799926897,-0.05217391304347807
2020-11-30,1.2275739960092813,163067187.5,0.37651126672410723,0.041825095057034245
2020-11-30,0.11018790346707372,135994224.674,1.2491761071639327,0.09589041095890405
2020-11-30,0.16681705526973778,9085475175.619999,2.049063760958316,0.2967765839199712
2020-11-30,0.6220939011915323,1976538003.6675,1.2735345123827746,0.3785469134257582
2020-11-30,1.475691840856062,3321295702.7916846,0.4541083192231835,0.08735052507490204
2020-11-30,0.18202187913635615,46410070.5576,1.0505253112798805,-0.07369942196531787
2020-11-30,1.658295034190751,4054889226.0719275,1.0969239471037555,0.01990106657114321
2020-11-30,1.2515341858060753,1668296296.5728161,1.076840753395613,0.0827780127479858
2020-11-30,0.8374459411467987,24796902.44,0.8236515152002282,0.15957432174093578
2020-11-30,148.8161359404894,905243535.4051186,1.2750793854884166,0.3386420479961365
2020-11-30,0.599007905038967,2196629299.7447867,1.6164996027997283,0.2580591399602381
2020-11-30,1.6932658227156643,1321257465.8775952,0.8885755282149352,0.1027854752220072
2020-11-30,1.530990703003498,673398181.7734939,1.498132283464763,0.07074106113961798
2020-11-30,0.1957480582232046,3993192906.14754,1.1923776417185201,0.18755905825918884
2020-11-30,0.15658911751248525,3619391059.7869186,-0.013036372662193114,0.01399486937031047
2020-11-30,0.0764251608217268,4612604200.3446,1.1264347190164385,0.45798537914907844
2020-11-30,0.10144992608668461,1497601266.8502817,1.2832124387390291,0.1740798902677858
2020-11-30,0.46796588836117925,14226198393.064001,1.0288845083272355,-0.013544017971338085
2020-11-30,0.6332281279330397,2577695834.0369997,1.832501569998189,0.4745524001972985
2020-11-30,0.8438266630035265,114986239.7975823,1.368512265400092,0.19417475728155376
2020-11-30,0.8013404433816653,87024190.0,0.7997050845828011,0.08515815085158152
2020-11-30,0.2009712635832323,7108566767.18115,1.3015890179219627,0.1972543352601155
2020-11-30,0.006273245712611506,867502012.497,1.1922119869740884,0.8421052631578947
2020-11-30,0.877290237867658,18044343.0,0.2206750348055066,0.3426573426573427
2020-11-30,-0.0357281104320014,25540121742.03,0.9826964826252356,0.1355269588031276
2020-11-30,0.1158898288832467,1122229883.0,1.32103910942199,0.14642375168690935
2020-11-30,0.8743528145986741,55831671.28197423,0.422281514451886,-0.023007329588652703
2020-11-30,2.0432741306026387,3708847873.501275,0.56052183973452,0.06593845598687764
2020-11-30,0.7190242178482728,6741636382.739,1.0938267112930937,0.17665943223339786
2020-11-30,0.3867204208241408,8129649514.72275,0.847288143644073,-0.02352532171303323
2020-11-30,0.8036540958471969,30518939.0,0.7741467646566927,0.14107883817427402
2020-11-30,1.3208259627497376,1313300891.5180001,0.925895439197841,0.10659106673132301
2020-11-30,1.3812865126764353,171667899.25980023,0.8792738952271953,0.1756389443855042
2020-11-30,0.3088016657803825,3479591515.4659853,1.2934916574067155,0.30609326047619456
2020-11-30,0.40752896481051337,15661241.664,0.10430858245053827,-0.3258426966292135
2020-11-30,0.33174896209898247,16665798853.40617,0.3291200752069174,-0.16473777124082378
2020-11-30,0.37707725085621135,23667001.003511034,0.8709509959022194,0.26010785363736066
2020-11-30,0.7600144420357413,340886964.4689479,1.1344016075225039,-0.0031142911844541654
2020-11-30,0.42672237937186874,847993906.2735652,0.7787702157048496,-0.04271158568482092
2020-11-30,-0.054521800334160084,3539946063.14859,0.8498653528765503,0.13846737009927046
2020-11-30,0.6155374663118216,1130818180.0846112,1.4644572443200785,0.07856628088243744
2020-11-30,0.03796781582125268,114900442727.6,1.228505675593214,-0.014421365386338536
2020-11-30,2.440749617952514,279425180.0,0.7449978351773812,0.141255605381166
2020-11-30,0.14311288592063695,803536897.8739201,1.0920034581467946,0.3796159799838108
2020-11-30,0.9265683317317995,125950529.34400001,1.083509706023946,0.045013850415512646
2020-11-30,1.279058564294567,12534340.0,0.6257874933788294,0.0792682926829269
2020-11-30,1.223316687325257,119317344.91334891,1.8359241050270305,0.23006765383513184
2020-11-30,1.3124650134534417,647126475.2032673,1.3653555383469427,0.10833327326495135
2020-11-30,1.8739460750754742,2168061266.5094,1.2166054281603251,0.13159192615186832
2020-11-30,1.1126996223157906,2552096966.734439,1.3592151929817695,0.13547770596559117
2020-11-30,1.1696686398702227,355550843.64025,0.40890830629816827,0.07886525657809762
2020-11-30,0.5080192035268781,676798287.5,1.8459002466212322,0.5538940809968849
2020-11-30,0.31131191244018697,2294592004.128,1.3304115350096772,0.09506693413063161
2020-11-30,0.2591385154805409,57748814413.328,1.1820441172225968,0.13826240027249037
2020-11-30,0.5129507264910782,799358307.0,1.310195201973714,0.19602339181286577
2020-11-30,0.33732806389781195,81296380.0,0.3008368496439762,0.045318725099601886
2020-11-30,0.23511729544600354,1699661087.0,0.6788575215906484,-0.030612244897959218
2020-11-30,0.2790594820981917,39212593.86975,0.45127438369551437,0.4114832535885167
2020-11-30,1.6241055569389666,55578478.07035224,1.8535324588294544,0.3013850276387604
2020-11-30,0.8876824816769358,63682678188.40792,1.0436565797116395,0.13794147436438986
2020-11-30,-2.4347873569791822,142980750.0,1.6499875451547084,0.7721518987341773
2020-11-30,0.4816218894933965,22384339.958362218,0.41919188404095786,0.15662650602409633
2020-11-30,1.4989579423387622,277233916.2473712,1.1676054234803677,0.1620986832842326
2020-11-30,0.2035521252672854,824773288.3005,1.1673782819809662,0.2749340369393136
2020-11-30,1.1098034656362468,1052018384.9853599,1.4658618959670704,0.1085610063591198
2020-11-30,6.609134430015423,88187228.45764,0.8034081320667331,0.29801324503311255
2020-11-30,0.16237170794750141,3145709125.055,1.0493350545919378,0.25326797385621
2020-11-30,1.201860807143483,282612920.27864,1.4057057767571286,0.2691979489236296
2020-11-30,1.2302449450110973,153072192619.41135,1.0822550792273176,0.19711658574907864
2020-11-30,0.33581074215814427,2431682207.8335,1.078992086818708,0.12335464268944962
2020-11-30,0.4188147553955452,16975231831.455322,1.147019479435972,0.1434280898086997
2020-11-30,2.3074710375272716,950350400.3398399,1.110863175436531,0.3858268682693997
2020-11-30,1.374698496965768,83718845.0,1.7063567933701371,0.4464285714285714
2020-11-30,0.5383797094792073,60951293069.43001,0.9821967722953356,0.05237865572546618
2020-11-30,0.3171611864266536,4417604897.44448,1.3800418962915106,0.17173169081145478
2020-11-30,0.15188106629323905,35026629028.4205,0.932449402105463,0.10558394142858796
2020-11-30,0.13120118179333282,11069666233.692509,1.013542963958617,0.03944751390552104
2020-11-30,1.8249059356635495,414492583.29330003,1.7227590615381083,0.2702980584182084
2020-11-30,0.24488393480421755,1219903174.1424,0.8687112960608582,0.10294312578387044
2020-11-30,1.0467579936756015,4827525011.848119,0.9586337083197358,0.04356277259111141
2020-11-30,0.017678754149467825,33329426505.9092,0.9480181578444263,0.01337607860683332
2020-11-30,0.13644630476740532,386993153.5,0.9835593302443939,0.3217115689381935
2020-11-30,0.811387005025072,11496961.84,0.21295408773867655,0.2650602409638554
2020-11-30,0.9792424178226234,371069882.9408755,1.5489754463162586,0.34654725677978404
2020-11-30,0.5462827963419633,10364654121.619783,0.4965873909405987,0.019607766556131168
2020-11-30,0.629045173631744,205362430.65621114,0.7968227831823922,0.12343357749881512
2020-11-30,1.2820619662446064,377478081.08988464,1.7798618767098575,0.7703161834264212
2020-11-30,0.747445129637495,532638492950.2,0.8084706369368732,0.1361586776859507
2020-11-30,0.6274968359741553,643229262.095791,1.2295664095814376,0.39531079827331506
2020-11-30,-0.04719575054371221,3987832026.1800003,1.131040852261948,0.16494858898394038
2020-11-30,0.41766065712623357,59461423.964999996,1.0664368057206968,-0.0034965034965034336
2020-11-30,0.8096465757600612,1972466863.7041821,1.2150111279458597,0.21244296328444312
2020-11-30,1.0868166305809805,627697430.6268051,1.3713284932950298,0.24875621395510006
2020-11-30,1.3787350460938392,110843845.64647229,0.4543298238345882,0.14176419489258718
2020-11-30,0.9545558898464244,16805904.0,-0.22474629740220253,0.0176678445229681
2020-11-30,0.5986209988607618,15193044389.54295,1.8733010292298,0.3968451044610102
2020-11-30,0.5791573249281635,242747179.6448629,1.0658284473437372,-0.1059782851636335
2020-11-30,1.0291224570039446,239962478.97914577,1.0254416668238915,0.03383173090951419
2020-11-30,0.21741475154367906,41368939.582865,1.4081751262822504,0.1583577372915621
2020-11-30,0.06468845818465074,1275305444.0757754,0.5397193578322951,0.2807197372473105
2020-11-30,1.6151892302310284,3378421555.95,0.5929608298380069,0.8053058895548388
2020-11-30,0.13738085470633785,222123167.7267839,1.6194537361823813,1.5840977981651374
2020-11-30,0.07876325753783962,11689630920.0,0.7645749800509831,-0.1042552782001196
2020-11-30,0.4939436386699959,1083669061.0543199,1.0186133196231977,-0.03237746411184217
2020-11-30,1.2742181844074878,818025296.8636024,1.0280775086247844,0.09096351094198352
2020-11-30,0.12405630353069944,5000612013.4,0.9149801658282655,0.08821825560702923
2020-11-30,1.9358013344598841,156075339.80392,1.0663029362313567,0.3824023563341554
2020-11-30,0.0964642357450872,3723275213.98385,1.3676180619083584,0.18427443709727398
2020-11-30,3.557681265065299,1386056451.6399999,0.7866774074295684,-0.09344660194174736
2020-11-30,0.35411073766318213,13114538881.5,1.1904805211154503,0.048205220481168265
2020-11-30,0.48537433231982774,10616304656.694494,1.3398523559837412,0.10096917302172725
2020-11-30,0.3841883836119625,2826213608.0469003,0.7790210448097035,0.12369230769230777
2020-11-30,0.3021917067800054,2712282321.717,1.1322310499166102,0.014347181763726624
2020-11-30,0.954526063599378,142119828721.43057,1.3518508795894633,0.27284578352715627
2020-11-30,1.2322833196221583,4128987096.698204,1.7306804612816726,0.2142308967276032
2020-11-30,1.3429435021798999,229197613.1662368,0.521761141258669,0.04458535759876714
2020-11-30,0.6668906659613664,145412167.0122,0.7869380882447998,0.20603913722695744
2020-11-30,3.51935844082971,57818554.0,2.2172973176373194,0.19188191881918804
2020-11-30,1.6840138404424994,576448969.0526115,0.31314530996762313,0.06722702937525282
2020-11-30,0.08651563017773711,3627645593.9904504,0.5559906376879141,-0.05347508421903213
2020-11-30,1.467394306803594,2486656927.5548873,1.0733297229986767,0.3117032477832711
2020-11-30,0.1086878661407196,2686904048.431349,1.004637118287846,0.12847042150472787
2020-11-30,0.8233748351576091,1357184645.2175,1.42495359027058,0.19976287503723333
2020-11-30,6188.214152915132,19222306044.60959,0.766813621276805,0.3136338034138648
2020-11-30,1.2569415441511513,5556434337.225,1.1162090938877154,0.19161244622915174
2020-11-30,0.5039868075891639,2612570306.0002,1.184536140082645,0.15646429658487326
2020-11-30,4.546210650235081,124469500.24748702,1.3413346004165367,0.395778364116095
2020-11-30,0.6261927590215398,19953065985.905,1.115351035940185,0.019364779677474075
2020-11-30,-27.459296632845497,2219584015.168,1.1403105188392046,0.15521625559246166
2020-11-30,0.6047801509780515,3742425827.469808,1.2433765118958438,0.13882672745827906
2020-11-30,3.212430667478048,139594618.29633144,1.2658414430009977,0.3982302186734772
2020-11-30,0.09035146132068717,118094234.868,1.1907515110869373,1.9325396825396828
2020-11-30,0.9830505140640001,1046031450.0,0.8958343322617859,-0.06373626373626362
2020-11-30,2.6295461096497506,116258721.63399999,1.0231807713966448,0.11650485436893177
2020-11-30,0.659871522695285,236876810.17611998,1.7067431728956806,0.3789719855941025
2020-11-30,0.007430167324093217,8683092000.0,0.2058820202172936,0.05714285714285716
2020-11-30,0.5839758210985715,2401921607.3380003,2.0693476859526423,0.44469878387871264
2020-11-30,2.2655194512881094,940360927.6520001,1.8494524272683655,0.13822135530343038
2020-11-30,15.042469144706022,16719452.5215,0.2093801846112447,0.2706935123042504
2020-11-30,0.5640153964908551,1435405495.13205,0.8919745092095044,0.05251104779527971
2020-11-30,0.5687809003652661,279420747.1515,0.6793830063149447,0.2851562500000002
2020-11-30,0.9555950913382428,392610700.0955,1.600991188021501,0.49099099099099086
2020-11-30,-0.33905382812667767,243212618.5503807,1.1646700650903798,0.14427860696517403
2020-11-30,0.8589397617077758,388450962.667845,0.9356664004752744,0.13831771042171415
2020-11-30,0.39631714143622804,247596311.70479196,1.0718611590125022,0.06960561565667756
2020-11-30,0.8691977706815999,1481871093.2992096,1.3153986125408248,0.3707594729624437
2020-11-30,0.22383410027311762,95435026.9594046,1.3421620044642824,0.6698565392275857
2020-11-30,2.786677550904412,3932769946.9440002,1.784405647350028,0.25877671014495784
2020-11-30,0.22441421967827718,14346683625.210001,1.0738826185622976,0.24392266270678076
2020-11-30,0.2538747231542452,26438992.619999997,0.0933647364324501,0.5450121654501214
2020-11-30,0.3171193467699609,21244808.9,0.6636566744029972,0.5571428571428574
2020-11-30,0.32381759207369076,1915301704.1956418,1.3587279199896776,0.13978057005272038
2020-11-30,1.248623628070053,66953250.0,1.1531483945197754,0.5405844155844153
2020-11-30,0.6979902359833166,21658243970.547523,1.184351456347223,0.09327772322786432
2020-11-30,0.2515071739467966,67637724.0,0.46499069811634897,0.0
2020-11-30,0.027660211082269997,14169529347.149832,0.5856092900534137,0.11840765310771295
2020-11-30,1.2766894562472841,1843164891.040025,1.184342572912969,0.12101909464076166
2020-11-30,374.26620758287856,251948955.384,0.7557229626111659,0.18801089918256153
2020-11-30,0.11529026547212758,3421349636.859,0.7869839894338524,0.30138865078004407
2020-11-30,0.033048679867999815,51103583167.506,1.2440463517433025,0.07614277647932144
2020-11-30,0.32930392714852796,7538158791.3865,1.0465433513087803,0.17358822009099617
2020-11-30,0.036131757083643516,573544807.31884,0.9515402588963207,0.18754926517097714
2020-11-30,0.5373517321960946,15509299385.341648,1.1229409775777444,0.05387936034698271
2020-11-30,0.9439570033049408,307501365.769755,0.9981878520866511,0.09878686308492202
2020-11-30,0.3705598862763334,117877626.09449999,1.100781211188894,0.15887850467289732
2020-11-30,0.08529764300945838,101146648.22821,0.6895511334901909,0.2051282437541102
2020-11-30,1.2611568038271577,23933560.36834155,0.946627100240842,0.13631740019517125
2020-11-30,-2.1174206453015314,3035809803.9917912,1.8620771288108053,0.05778900057030123
2020-11-30,1.6394054722787348,831621962.4435,1.1407276080681608,0.2262210796915165
2020-11-30,-0.10363033052029891,208843582.348,1.1652261527030583,0.45867768595041314
2020-11-30,0.6142313932020536,694089380.922,1.179590339773816,0.09539693128752513
2020-11-30,-0.014901289601841575,284137087.5,0.7877477794369361,0.33526011560693636
2020-11-30,0.35715500462177313,1795798360.0088449,1.412148484875368,0.045718572832759374
2020-11-30,1.2772856137313566,3820604784.10725,0.7125897634043765,0.05999824655291608
2020-11-30,0.4348671456343866,638284292.1183431,0.7927750832933474,-0.017185816289987388
2020-11-30,4.0291063691244515,25805771.25726474,0.6294714207684172,0.631068013950421
2020-11-30,1.3697006974846022,65740620040.314514,0.4469697926535595,0.020518137437486095
2020-11-30,0.37081391718733764,51682464.2301,0.6674645693572346,0.39534883720930236
2020-11-30,0.08780172063853654,211249083.08126503,0.5772120833369764,0.4437085180474567
2020-11-30,0.027128232621762772,15469538863.074146,1.5577199932016585,0.39229291927295074
2020-11-30,0.21643590395806603,319395020.171,1.0824096792331144,0.17268445839874413
2020-11-30,0.02476546797575756,3192860936.4427457,1.0927815739458098,0.25807988645421087
2020-11-30,0.34079893059520794,13258385635.49901,0.9545156551115184,0.009954114652506174
2020-11-30,-0.06183281261200587,492529927.6841253,1.2420101000323645,0.47033899121795053
2020-11-30,0.17065482563271825,12895664762.300999,1.0273733053834047,0.02867783943003599
2020-11-30,0.4205737031802063,25316650604.05,0.8588752252794333,0.1408921052562162
2020-11-30,1.5508633552532314,8931539779.5555,0.859351462792163,0.304594568384126
2020-11-30,0.042460607781395814,12067231.0,1.159092480565779,0.19444444444444442
2020-11-30,0.2960126202001051,224850051282.6,0.5229010473470863,0.06001044494628793
2020-11-30,2.2057337252646527,4298086.424450001,0.6080278651009804,-0.12377850162866455
2020-11-30,1.5008194560109875,161081225.61596,1.080705702009809,0.13529951055640543
2020-11-30,0.5598907500053583,432184300.640015,1.1660024483174563,0.08775510323476321
2020-11-30,0.4637673492166277,2581176139.975665,1.4145950380160304,0.12009631954834887
2020-11-30,0.5036301451297994,16283197781.297,0.41575350172975023,0.04189236955702258
2020-11-30,0.5190549320638815,272440757.4836,1.1146438892318131,0.03546486996891063
2020-11-30,1.386893661583389,30283829.32,0.4308010481526224,0.3764705882352941
2020-11-30,2.6110073130404396,312516227.92608637,1.0294451643972227,0.24331962682243402
2020-11-30,1.8842598990470119,535240098.8127,2.035040025321432,0.6234817371241028
2020-11-30,1.4572149218863122,2004225704.6653628,1.2353681080385663,0.14773398034642127
2020-11-30,1.8775228249383875,23720307.18475,0.3055314883166176,0.07951500287529889
2020-11-30,1.1179196659448012,457337125.4213034,0.8153854434121712,0.08409654717661419
2020-11-30,0.8360389846137567,105810416.71952765,0.7613236705728924,0.07284765682791794
